,tweet_id,retweet_count,favorite_count,retweeted,display_text_range
1082,738402415918125056,955,3599,False,"[0, 57]"
1083,738184450748633089,1360,4727,False,"[0, 116]"
1084,738166403467907072,3828,9635,False,"[0, 63]"
1085,738156290900254721,748,2768,False,"[0, 54]"
1086,737826014890496000,2006,5757,False,"[0, 114]"
1087,737800304142471168,3904,10943,False,"[0, 90]"
1088,737678689543020544,1509,5528,False,"[0, 116]"
1089,737445876994609152,5048,11302,False,"[0, 108]"
1090,737322739594330112,907,3953,False,"[0, 97]"
1091,737310737551491075,8329,16040,False,"[0, 81]"
1092,736736130620620800,1972,4736,False,"[0, 38]"
1093,736392552031657984,8407,19450,False,"[0, 115]"
1094,736365877722001409,1408,4367,False,"[0, 64]"
1095,736225175608430592,3115,8901,False,"[0, 116]"
1096,736010884653420544,3355,8652,False,"[0, 115]"
1097,735991953473572864,1283,3934,False,"[0, 75]"
1098,735648611367784448,1237,4397,False,"[0, 40]"
1099,735635087207878657,2659,6776,False,"[0, 76]"
1100,735274964362878976,4707,9629,False,"[0, 116]"
1101,735256018284875776,993,3675,False,"[0, 91]"
1102,735137028879360001,1092,3428,False,"[0, 120]"
1103,734912297295085568,572,2993,False,"[0, 82]"
1104,734787690684657664,7102,13745,False,"[0, 70]"
1105,734776360183431168,608,2742,False,"[0, 115]"
1106,734559631394082816,451,1646,False,"[0, 110]"
1107,733828123016450049,881,3926,False,"[0, 89]"
1108,733822306246479872,1141,4015,False,"[0, 79]"
1109,733482008106668032,1065,3438,False,"[0, 44]"
1110,733460102733135873,1451,4605,False,"[0, 95]"
1111,733109485275860992,17621,44619,False,"[0, 50]"
1112,732732193018155009,599,2671,False,"[0, 64]"
1113,732726085725589504,1003,3855,False,"[0, 116]"
1114,732585889486888962,868,4016,False,"[0, 96]"
1115,732375214819057664,2838,8832,False,"[0, 113]"
1116,732005617171337216,6154,16324,False,"[0, 70]"
1117,731285275100512256,1090,3798,False,"[0, 72]"
1118,731156023742988288,1434,4196,False,"[0, 97]"
1119,730924654643314689,2234,6682,False,"[0, 116]"
1120,730573383004487680,2435,5407,False,"[0, 67]"
1121,730427201120833536,1176,3809,False,"[0, 98]"
1122,730211855403241472,1182,4180,False,"[0, 84]"
1123,730196704625098752,2172,5339,False,"[0, 116]"
1124,729854734790754305,1268,4396,False,"[0, 111]"
1125,729838605770891264,431,1856,False,"[0, 43]"
1126,729823566028484608,1390,4358,False,"[0, 54]"
1127,729463711119904772,2586,6340,False,"[0, 58]"
1128,729113531270991872,370,2054,False,"[0, 26]"
1129,728986383096946689,917,3460,False,"[0, 116]"
1130,728760639972315136,1911,5090,False,"[0, 73]"
1131,728751179681943552,757,3032,False,"[0, 57]"
1132,728653952833728512,1169,3620,False,"[0, 83]"
1133,728409960103686147,2269,5383,False,"[0, 115]"
1134,728387165835677696,1075,3999,False,"[0, 113]"
1135,728046963732717569,1328,4722,False,"[0, 81]"
1136,728035342121635841,1872,4953,False,"[0, 60]"
1137,728015554473250816,1219,4479,False,"[0, 75]"
1138,727685679342333952,720,3206,False,"[0, 96]"
1139,727644517743104000,1962,6431,False,"[0, 55]"
1140,727524757080539137,1379,4900,False,"[0, 96]"
1141,727314416056803329,834,3623,False,"[0, 93]"
1142,727286334147182592,920,3324,False,"[0, 111]"
1143,727175381690781696,1540,4209,False,"[0, 93]"
1144,727155742655025152,1490,3983,False,"[0, 127]"
1145,726935089318363137,2738,7496,False,"[0, 71]"
1146,726887082820554753,1677,4195,False,"[0, 113]"
1147,726828223124897792,1124,3882,False,"[0, 115]"
1148,726224900189511680,1302,4811,False,"[0, 116]"
1149,725842289046749185,2970,7691,False,"[0, 101]"
1150,725786712245440512,1527,4537,False,"[0, 103]"
1151,725729321944506368,2009,5646,False,"[0, 114]"
1152,725458796924002305,703,1541,False,"[0, 123]"
1153,724983749226668032,1462,4040,False,"[0, 116]"
1154,724771698126512129,725,2593,False,"[0, 46]"
1155,724405726123311104,1847,5800,False,"[0, 98]"
1156,724049859469295616,1984,4738,False,"[0, 89]"
1157,724046343203856385,620,2901,False,"[0, 98]"
1158,724004602748780546,1790,4561,False,"[0, 70]"
1159,723912936180330496,1374,4236,False,"[0, 85]"
1160,723688335806480385,3347,8435,False,"[0, 64]"
1161,723673163800948736,1011,3291,False,"[0, 85]"
1162,723179728551723008,2110,5761,False,"[0, 109]"
1163,722974582966214656,1764,4493,False,"[0, 40]"
1164,722613351520608256,1831,5393,False,"[0, 110]"
1165,721503162398597120,2124,5086,False,"[0, 35]"
1166,721001180231503872,686,2748,False,"[0, 131]"
1167,720785406564900865,866,3400,False,"[0, 104]"
1168,720775346191278080,760,2702,False,"[0, 87]"
1169,720415127506415616,1681,4503,False,"[0, 64]"
1170,720389942216527872,2840,6974,False,"[0, 85]"
1171,720340705894408192,1098,3131,False,"[0, 119]"
1172,720059472081784833,1268,4229,False,"[0, 124]"
1173,720043174954147842,2253,5332,False,"[0, 137]"
1174,719991154352222208,1979,5281,False,"[0, 140]"
1175,719704490224398336,1645,4974,False,"[0, 107]"
1176,719551379208073216,2192,5515,False,"[0, 118]"
1177,719367763014393856,827,3022,False,"[0, 142]"
1178,719339463458033665,1403,4822,False,"[0, 122]"
1179,719332531645071360,1078,3711,False,"[0, 140]"
1180,718971898235854848,1231,3818,False,"[0, 72]"
1181,718939241951195136,1973,5720,False,"[0, 102]"
1182,718631497683582976,9126,20697,False,"[0, 138]"
1183,718613305783398402,542,2669,False,"[0, 124]"
1184,718540630683709445,1137,2730,False,"[0, 61]"
1185,718460005985447936,602,2846,False,"[0, 139]"
1186,718454725339934721,1685,5320,False,"[0, 139]"
1187,718246886998687744,565,2115,False,"[0, 132]"
1188,718234618122661888,1127,4217,False,"[0, 128]"
1189,717841801130979328,670,2660,False,"[0, 84]"
1190,717790033953034240,1272,3170,False,"[0, 130]"
1191,717537687239008257,2069,6281,False,"[0, 139]"
1192,717428917016076293,510,1748,False,"[0, 87]"
1193,717421804990701568,945,3446,False,"[0, 130]"
1194,717047459982213120,2135,6826,False,"[0, 136]"
1195,717009362452090881,1102,3583,False,"[0, 111]"
1196,716802964044845056,1317,4627,False,"[0, 83]"
1197,716791146589110272,1474,5204,False,"[0, 144]"
1198,716730379797970944,475,1339,False,"[0, 104]"
1199,716447146686459905,6643,14327,False,"[0, 96]"
1200,716439118184652801,247,2574,False,"[0, 117]"
1201,716285507865542656,1225,3041,False,"[0, 64]"
1202,716080869887381504,1935,5272,False,"[0, 72]"
1203,715928423106027520,987,3485,False,"[0, 98]"
1204,715758151270801409,1596,4085,False,"[0, 122]"
1205,715733265223708672,1920,5093,False,"[0, 137]"
1206,715704790270025728,634,3055,False,"[0, 102]"
1207,715696743237730304,1454,4257,False,"[0, 139]"
1208,715680795826982913,1813,4719,False,"[0, 68]"
1209,715360349751484417,1772,5955,False,"[0, 87]"
1210,715342466308784130,768,3294,False,"[0, 138]"
1211,715220193576927233,736,2630,False,"[0, 126]"
1212,715200624753819648,2110,5578,False,"[0, 119]"
1213,715009755312439296,1392,4550,False,"[0, 113]"
1214,714982300363173890,1166,4094,False,"[0, 114]"
1215,714962719905021952,4816,8028,False,"[0, 87]"
1216,714957620017307648,1595,4503,False,"[0, 140]"
1217,714631576617938945,1122,3571,False,"[0, 137]"
1218,714606013974974464,1038,3938,False,"[0, 91]"
1219,714485234495041536,1313,2962,False,"[0, 75]"
1220,714258258790387713,808,3281,False,"[0, 143]"
1221,714251586676113411,940,3570,False,"[0, 79]"
1222,714214115368108032,990,2480,False,"[0, 69]"
1223,714141408463036416,1569,4673,False,"[0, 137]"
1224,713919462244790272,869,3564,False,"[0, 133]"
1225,713909862279876608,616,2078,False,"[0, 93]"
1226,713900603437621249,829,3062,False,"[0, 93]"
1227,713761197720473600,1541,5308,False,"[0, 127]"
1228,713411074226274305,1440,4802,False,"[0, 134]"
1229,713177543487135744,3183,7854,False,"[0, 104]"
1230,713175907180089344,1630,4851,False,"[0, 121]"
1231,712809025985978368,7602,20378,False,"[0, 63]"
1232,712717840512598017,5616,13474,False,"[0, 104]"
1233,712668654853337088,1367,4531,False,"[0, 107]"
1234,712438159032893441,1756,5799,False,"[0, 138]"
1235,712309440758808576,26,269,False,"[0, 140]"
1236,712097430750289920,1172,4144,False,"[0, 94]"
1237,712092745624633345,1016,3211,False,"[0, 138]"
1238,712085617388212225,556,3531,False,"[0, 104]"
1239,712065007010385924,700,2451,False,"[0, 138]"
1240,711998809858043904,138,0,False,"[0, 97]"
1241,711968124745228288,2601,8776,False,"[0, 106]"
1242,711743778164514816,1101,3095,False,"[0, 140]"
1243,711732680602345472,4653,9756,False,"[0, 77]"
1244,711694788429553666,20500,35865,False,"[0, 53]"
1245,711652651650457602,1037,4228,False,"[0, 88]"
1246,711363825979756544,1287,3996,False,"[0, 52]"
1247,711306686208872448,819,3596,False,"[0, 137]"
1248,711008018775851008,710,3275,False,"[0, 139]"
1249,710997087345876993,1561,4960,False,"[0, 108]"
1250,710844581445812225,779,2775,False,"[0, 102]"
1251,710833117892898816,606,2937,False,"[0, 120]"
1252,710658690886586372,636,2529,False,"[0, 108]"
1253,710609963652087808,2624,5227,False,"[0, 114]"
1254,710588934686908417,2107,4968,False,"[0, 94]"
1255,710296729921429505,833,2574,False,"[0, 82]"
1256,710283270106132480,580,2308,False,"[0, 104]"
1257,710272297844797440,1425,4945,False,"[0, 138]"
1258,710269109699739648,1257,2613,False,"[0, 82]"
1259,710153181850935296,1006,3153,False,"[0, 135]"
1260,710140971284037632,1008,3017,False,"[0, 120]"
1261,710117014656950272,2233,5999,False,"[0, 135]"
1262,709918798883774466,1215,3250,False,"[0, 140]"
1263,709901256215666688,112,732,False,"[0, 140]"
1264,709852847387627521,1336,3824,False,"[0, 77]"
1265,709566166965075968,1367,3865,False,"[0, 130]"
1266,709556954897764353,1204,3593,False,"[0, 131]"
1267,709519240576036864,277,1620,False,"[0, 139]"
1268,709449600415961088,665,2420,False,"[0, 140]"
1269,709409458133323776,788,2855,False,"[0, 79]"
1270,709225125749587968,647,2615,False,"[0, 131]"
1271,709207347839836162,6567,13755,False,"[0, 88]"
1272,709198395643068416,721,2634,False,"[0, 144]"
1273,709179584944730112,763,2213,False,"[0, 83]"
1274,709158332880297985,470,2236,False,"[0, 138]"
1275,709042156699303936,1864,5197,False,"[0, 140]"
1276,708853462201716736,745,1941,False,"[0, 126]"
1277,708845821941387268,1015,3226,False,"[0, 137]"
1278,708834316713893888,571,1860,False,"[0, 138]"
1279,708810915978854401,7848,18036,False,"[0, 111]"
1280,708738143638450176,917,2997,False,"[0, 107]"
1281,708711088997666817,834,2790,False,"[0, 75]"
1282,708479650088034305,765,2768,False,"[0, 118]"
1283,708469915515297792,926,3357,False,"[0, 132]"
1284,708400866336894977,11330,17516,False,"[0, 78]"
1285,708356463048204288,1520,3929,False,"[0, 137]"
1286,708349470027751425,831,2568,False,"[0, 107]"
1287,708149363256774660,1727,4672,False,"[0, 118]"
1288,708130923141795840,943,3707,False,"[0, 140]"
1289,708119489313951744,1102,2937,False,"[0, 99]"
1290,708109389455101952,610,2124,False,"[0, 133]"
1291,708026248782585858,2166,4799,False,"[0, 129]"
1292,707995814724026368,1273,3385,False,"[0, 140]"
1293,707983188426153984,2,52,False,"[0, 139]"
1294,707969809498152960,1097,2941,False,"[0, 140]"
1295,707776935007539200,1079,3593,False,"[0, 140]"
1296,707741517457260545,696,2718,False,"[0, 140]"
1297,707738799544082433,2785,4495,False,"[0, 110]"
1298,707693576495472641,1133,3765,False,"[0, 109]"
1299,707629649552134146,997,2834,False,"[0, 130]"
1300,707610948723478529,7236,18557,False,"[0, 121]"
1301,707420581654872064,789,2499,False,"[0, 140]"
1302,707411934438625280,673,2486,False,"[0, 128]"
1303,707387676719185920,1490,3835,False,"[0, 139]"
1304,707377100785885184,1214,3603,False,"[0, 140]"
1305,707315916783140866,727,2698,False,"[0, 122]"
1306,707297311098011648,903,3022,False,"[0, 139]"
1307,707059547140169728,759,2796,False,"[0, 128]"
1308,707038192327901184,900,2404,False,"[0, 117]"
1309,707021089608753152,1540,4433,False,"[0, 120]"
1310,707014260413456384,664,2502,False,"[0, 133]"
1311,706904523814649856,8830,15961,False,"[0, 120]"
1312,706901761596989440,680,2264,False,"[0, 134]"
1313,706681918348251136,1103,3627,False,"[0, 135]"
1314,706644897839910912,1224,2814,False,"[0, 140]"
1315,706593038911545345,718,2363,False,"[0, 102]"
1316,706538006853918722,1580,3778,False,"[0, 140]"
1317,706516534877929472,1150,3404,False,"[0, 126]"
1318,706346369204748288,1035,3768,False,"[0, 90]"
1319,706310011488698368,9034,23443,False,"[0, 107]"
1320,706291001778950144,522,1861,False,"[0, 130]"
1321,706265994973601792,1030,2979,False,"[0, 139]"
1322,706169069255446529,2511,4291,False,"[0, 71]"
1323,706166467411222528,1819,5636,False,"[0, 133]"
1324,706153300320784384,437,1632,False,"[0, 120]"
1325,705975130514706432,842,3397,False,"[0, 137]"
1326,705970349788291072,1008,3440,False,"[0, 139]"
1327,705898680587526145,643,2597,False,"[0, 140]"
1328,705786532653883392,596,2132,False,"[0, 68]"
1329,705591895322394625,1308,3475,False,"[0, 109]"
1330,705475953783398401,1045,3231,False,"[0, 103]"
1331,705442520700944385,1859,4877,False,"[0, 90]"
1332,705428427625635840,1931,4188,False,"[0, 139]"
1333,705239209544720384,854,3290,False,"[0, 116]"
1334,705223444686888960,900,2829,False,"[0, 64]"
1335,705102439679201280,585,2342,False,"[0, 94]"
1336,705066031337840642,683,2378,False,"[0, 135]"
1337,704871453724954624,1245,4585,False,"[0, 53]"
1338,704859558691414016,612,2462,False,"[0, 114]"
1339,704847917308362754,1727,5594,False,"[0, 80]"
1340,704819833553219584,1136,2906,False,"[0, 137]"
1341,704761120771465216,3257,7283,False,"[0, 139]"
1342,704499785726889984,1124,3212,False,"[0, 92]"
1343,704491224099647488,97,840,False,"[0, 18]"
1344,704480331685040129,1197,3723,False,"[0, 139]"
1345,704364645503647744,3999,8804,False,"[0, 121]"
1346,704347321748819968,393,1729,False,"[0, 139]"
1347,704134088924532736,519,1653,False,"[0, 87]"
1348,704113298707505153,629,2031,False,"[0, 140]"
1349,704054845121142784,1028,3201,False,"[0, 82]"
1350,703774238772166656,526,2020,False,"[0, 63]"
1351,703769065844768768,1276,3621,False,"[0, 128]"
1352,703631701117943808,772,2853,False,"[0, 135]"
1353,703611486317502464,1709,4229,False,"[0, 140]"
1354,703425003149250560,1559,4162,False,"[0, 135]"
1355,703407252292673536,786,2685,False,"[0, 76]"
1356,703382836347330562,1285,3837,False,"[0, 111]"
1357,703356393781329922,429,2085,False,"[0, 134]"
1358,703268521220972544,618,2152,False,"[0, 65]"
1359,703079050210877440,3494,8064,False,"[0, 139]"
1360,703041949650034688,14198,28996,False,"[0, 125]"
1361,702932127499816960,811,2825,False,"[0, 137]"
1362,702899151802126337,509,1772,False,"[0, 119]"
1363,702684942141153280,1215,3516,False,"[0, 88]"
1364,702671118226825216,634,2398,False,"[0, 148]"
1365,702598099714314240,3712,11332,False,"[0, 132]"
1366,702539513671897089,1091,3134,False,"[0, 136]"
1367,702332542343577600,1755,3491,False,"[0, 103]"
1368,702321140488925184,1156,3604,False,"[0, 73]"
1369,702276748847800320,860,2706,False,"[0, 86]"
1370,702217446468493312,1526,5268,False,"[0, 112]"
1371,701981390485725185,1106,3755,False,"[0, 83]"
1372,701952816642965504,1149,4167,False,"[0, 140]"
1373,701889187134500865,1558,3905,False,"[0, 115]"
1374,701805642395348998,1900,3752,False,"[0, 132]"
1375,701601587219795968,523,2299,False,"[0, 140]"
1376,701570477911896070,1055,3080,False,"[0, 139]"
1377,701545186879471618,680,2902,False,"[0, 136]"
1378,701214700881756160,5812,13475,False,"[0, 103]"
1379,700890391244103680,653,2437,False,"[0, 138]"
1380,700864154249383937,685,2828,False,"[0, 104]"
1381,700847567345688576,558,2637,False,"[0, 134]"
1382,700796979434098688,1085,2669,False,"[0, 137]"
1383,700747788515020802,10673,25130,False,"[0, 139]"
1384,700518061187723268,915,2887,False,"[0, 102]"
1385,700505138482569216,646,2487,False,"[0, 86]"
1386,700462010979500032,2031,4537,False,"[0, 138]"
1387,700167517596164096,836,2903,False,"[0, 65]"
1388,700151421916807169,754,2450,False,"[0, 112]"
1389,700143752053182464,3129,8282,False,"[0, 140]"
1390,700062718104104960,778,2890,False,"[0, 138]"
1391,700029284593901568,661,2262,False,"[0, 138]"
1392,700002074055016451,1529,3627,False,"[0, 140]"
1393,699801817392291840,1088,3345,False,"[0, 118]"
1394,699788877217865730,557,2458,False,"[0, 94]"
1395,699779630832685056,1397,3039,False,"[0, 48]"
1396,699775878809702401,690,2150,False,"[0, 140]"
1397,699691744225525762,5174,11252,False,"[0, 140]"
1398,699446877801091073,2938,6515,False,"[0, 129]"
1399,699434518667751424,577,2384,False,"[0, 101]"
1400,699423671849451520,383,1505,False,"[0, 78]"
1401,699413908797464576,688,2258,False,"[0, 138]"
1402,699370870310113280,497,2053,False,"[0, 139]"
1403,699323444782047232,983,3466,False,"[0, 83]"
1404,699088579889332224,715,2451,False,"[0, 139]"
1405,699079609774645248,745,2677,False,"[0, 117]"
1406,699072405256409088,1325,3296,False,"[0, 52]"
1407,699060279947165696,2059,4173,False,"[0, 74]"
1408,699036661657767936,1345,2863,False,"[0, 76]"
1409,698989035503689728,1113,3701,False,"[0, 91]"
1410,698953797952008193,1020,2975,False,"[0, 140]"
1411,698907974262222848,699,2787,False,"[0, 83]"
1412,698710712454139905,774,2710,False,"[0, 110]"
1413,698703483621523456,425,1608,False,"[0, 116]"
1414,698635131305795584,388,1400,False,"[0, 134]"
1415,698549713696649216,704,2536,False,"[0, 127]"
1416,698355670425473025,516,2046,False,"[0, 138]"
1417,698342080612007937,1074,2485,False,"[0, 140]"
1418,698262614669991936,2268,5214,False,"[0, 130]"
1419,698195409219559425,6750,18408,False,"[0, 144]"
1420,698178924120031232,830,3084,False,"[0, 140]"
1421,697995514407682048,372,1665,False,"[0, 80]"
1422,697990423684476929,1451,3592,False,"[0, 140]"
1423,697943111201378304,776,2638,False,"[0, 126]"
1424,697881462549430272,1337,3313,False,"[0, 126]"
1425,697630435728322560,614,1909,False,"[0, 124]"
1426,697616773278015490,1144,3467,False,"[0, 92]"
1427,697596423848730625,1425,3306,False,"[0, 117]"
1428,697575480820686848,572,2250,False,"[0, 71]"
1429,697516214579523584,1282,2281,False,"[0, 65]"
1430,697482927769255936,765,2662,False,"[0, 140]"
1431,697463031882764288,1552,3748,False,"[0, 92]"
1432,697270446429966336,2087,5131,False,"[0, 138]"
1433,697259378236399616,1136,3611,False,"[0, 123]"
1434,697255105972801536,1315,3316,False,"[0, 137]"
1435,697242256848379904,751,2753,False,"[0, 130]"
1436,696900204696625153,1156,3492,False,"[0, 105]"
1437,696894894812565505,758,2594,False,"[0, 129]"
1438,696886256886657024,2016,5317,False,"[0, 59]"
1439,696877980375769088,802,2689,False,"[0, 129]"
1440,696754882863349760,396,1615,False,"[0, 140]"
1441,696744641916489729,1069,2293,False,"[0, 126]"
1442,696713835009417216,757,2613,False,"[0, 117]"
1443,696518437233913856,1887,4274,False,"[0, 47]"
1444,696490539101908992,170,1339,False,"[0, 101]"
1445,696488710901260288,1166,2788,False,"[0, 46]"
1446,696405997980676096,1284,3531,False,"[0, 139]"
1447,696100768806522880,750,2125,False,"[0, 124]"
1448,695816827381944320,1320,3287,False,"[0, 84]"
1449,695794761660297217,880,3490,False,"[0, 102]"
1450,695767669421768709,854,2060,False,"[0, 101]"
1451,695629776980148225,2377,5020,False,"[0, 108]"
1452,695446424020918272,2026,4787,False,"[0, 123]"
1453,695409464418041856,4017,9460,False,"[0, 134]"
1454,695314793360662529,1675,4004,False,"[0, 126]"
1455,695095422348574720,684,2888,False,"[0, 82]"
1456,695074328191332352,1239,3116,False,"[0, 131]"
1457,695064344191721472,685,1771,False,"[0, 138]"
1458,695051054296211456,885,2918,False,"[0, 140]"
1459,694925794720792577,1043,2965,False,"[0, 125]"
1460,694905863685980160,1053,3046,False,"[0, 136]"
1461,694669722378485760,13517,26068,False,"[0, 139]"
1462,694356675654983680,328,1653,False,"[0, 135]"
1463,694352839993344000,700,2244,False,"[0, 147]"
1464,694342028726001664,557,1727,False,"[0, 119]"
1465,694329668942569472,569,2203,False,"[0, 109]"
1466,694206574471057408,2297,4582,False,"[0, 137]"
1467,694183373896572928,1040,3236,False,"[0, 132]"
1468,694001791655137281,1176,3705,False,"[0, 140]"
1469,693993230313091072,457,2044,False,"[0, 125]"
1470,693942351086120961,413,1896,False,"[0, 139]"
1471,693647888581312512,673,2961,False,"[0, 110]"
1472,693644216740769793,150,1473,False,"[0, 135]"
1473,693642232151285760,472,2790,False,"[0, 133]"
1474,693629975228977152,894,2685,False,"[0, 82]"
1475,693622659251335168,422,1691,False,"[0, 102]"
1476,693590843962331137,2233,5565,False,"[0, 139]"
1477,693582294167244802,292,1802,False,"[0, 118]"
1478,693486665285931008,698,1941,False,"[0, 123]"
1479,693280720173801472,1403,3669,False,"[0, 143]"
1480,693267061318012928,925,2622,False,"[0, 114]"
1481,693262851218264065,568,2459,False,"[0, 97]"
1482,693231807727280129,841,3133,False,"[0, 140]"
1483,693155686491000832,3622,8668,False,"[0, 105]"
1484,693109034023534592,695,1889,False,"[0, 99]"
1485,693095443459342336,523,2056,False,"[0, 134]"
1486,692919143163629568,838,2926,False,"[0, 136]"
1487,692905862751522816,998,2683,False,"[0, 87]"
1488,692901601640583168,682,1971,False,"[0, 47]"
1489,692894228850999298,910,2511,False,"[0, 139]"
1490,692828166163931137,998,3148,False,"[0, 86]"
1491,692752401762250755,4124,7496,False,"[0, 92]"
1492,692568918515392513,1737,4739,False,"[0, 140]"
1493,692535307825213440,1529,3504,False,"[0, 89]"
1494,692530551048294401,474,2021,False,"[0, 140]"
1495,692423280028966913,265,1618,False,"[0, 103]"
1496,692417313023332352,3917,10275,False,"[0, 140]"
1497,692187005137076224,929,2768,False,"[0, 139]"
1498,692158366030913536,896,2369,False,"[0, 129]"
1499,692142790915014657,438,1798,False,"[0, 108]"
1500,692041934689402880,1424,3724,False,"[0, 86]"
1501,692017291282812928,1081,3153,False,"[0, 139]"
1502,691820333922455552,1860,4329,False,"[0, 140]"
1503,691793053716221953,4732,8910,False,"[0, 124]"
1504,691756958957883396,1161,3179,False,"[0, 75]"
1505,691675652215414786,577,2116,False,"[0, 114]"
1506,691483041324204033,656,2608,False,"[0, 144]"
1507,691459709405118465,1294,4449,False,"[0, 101]"
1508,691444869282295808,955,2890,False,"[0, 64]"
1509,691416866452082688,8689,21253,False,"[0, 107]"
1510,691321916024623104,747,2828,False,"[0, 109]"
1511,691096613310316544,1019,3253,False,"[0, 140]"
1512,691090071332753408,385,1867,False,"[0, 71]"
1513,690989312272396288,3282,6513,False,"[0, 96]"
1514,690959652130045952,1421,3902,False,"[0, 139]"
1515,690938899477221376,2245,4536,False,"[0, 96]"
1516,690932576555528194,1143,3602,False,"[0, 100]"
1517,690735892932222976,1442,4134,False,"[0, 102]"
1518,690728923253055490,597,2384,False,"[0, 108]"
1519,690690673629138944,898,2547,False,"[0, 110]"
1520,690649993829576704,325,1435,False,"[0, 95]"
1521,690607260360429569,19,313,False,"[0, 21]"
1522,690597161306841088,681,2163,False,"[0, 143]"
1523,690400367696297985,509,2041,False,"[0, 140]"
1524,690374419777196032,972,3560,False,"[0, 140]"
1525,690360449368465409,1006,2925,False,"[0, 113]"
1526,690348396616552449,573,1644,False,"[0, 109]"
1527,690248561355657216,477,1845,False,"[0, 137]"
1528,690021994562220032,1180,3056,False,"[0, 117]"
1529,690015576308211712,836,2740,False,"[0, 138]"
1530,690005060500217858,1907,4004,False,"[0, 90]"
1531,689999384604450816,424,1561,False,"[0, 103]"
1532,689993469801164801,518,1618,False,"[0, 130]"
1533,689977555533848577,502,1490,False,"[0, 88]"
1534,689905486972461056,787,2651,False,"[0, 140]"
1535,689877686181715968,1344,3323,False,"[0, 107]"
1536,689835978131935233,850,2369,False,"[0, 147]"
1537,689661964914655233,1052,3501,False,"[0, 110]"
1538,689659372465688576,4412,11394,False,"[0, 137]"
1539,689623661272240129,748,2467,False,"[0, 105]"
1540,689599056876867584,6265,12795,False,"[0, 102]"
1541,689557536375177216,519,2257,False,"[0, 51]"
1542,689517482558820352,1609,3735,False,"[0, 113]"
1543,689289219123089408,1056,2476,False,"[0, 122]"
1544,689283819090870273,1250,3624,False,"[0, 136]"
1545,689280876073582592,819,2197,False,"[0, 106]"
1546,689275259254616065,285,1273,False,"[0, 139]"
1547,689255633275777024,1212,2805,False,"[0, 124]"
1548,689154315265683456,1128,3348,False,"[0, 139]"
1549,689143371370250240,579,2232,False,"[0, 140]"
1550,688916208532455424,983,3003,False,"[0, 93]"
1551,688908934925697024,874,2310,False,"[0, 78]"
1552,688898160958271489,890,2307,False,"[0, 104]"
1553,688894073864884227,792,2462,False,"[0, 126]"
1554,688828561667567616,420,1508,False,"[0, 139]"
1555,688804835492233216,227,1043,False,"[0, 96]"
1556,688789766343622656,759,2434,False,"[0, 140]"
1557,688547210804498433,789,2862,False,"[0, 91]"
1558,688519176466644993,825,2520,False,"[0, 97]"
1559,688385280030670848,5035,10180,False,"[0, 94]"
1560,688211956440801280,937,2426,False,"[0, 82]"
1561,688179443353796608,669,2328,False,"[0, 136]"
1562,688116655151435777,888,3093,False,"[0, 139]"
1563,688064179421470721,408,1878,False,"[0, 87]"
1564,687841446767013888,2872,6009,False,"[0, 78]"
1565,687826841265172480,1292,2989,False,"[0, 116]"
1566,687818504314159109,1080,2758,False,"[0, 75]"
1567,687807801670897665,801,2625,False,"[0, 143]"
1568,687732144991551489,750,1935,False,"[0, 111]"
1569,687704180304273409,950,2660,False,"[0, 105]"
1570,687664829264453632,576,2121,False,"[0, 139]"
1571,687494652870668288,654,2104,False,"[0, 71]"
1572,687480748861947905,281,1760,False,"[0, 56]"
1573,687476254459715584,619,2187,False,"[0, 86]"
1574,687460506001633280,614,2243,False,"[0, 140]"
1575,687399393394311168,702,2081,False,"[0, 123]"
1576,687317306314240000,10411,22073,False,"[0, 140]"
1577,687312378585812992,2146,4777,False,"[0, 98]"
1578,687127927494963200,2591,6004,False,"[0, 74]"
1579,687124485711986689,577,2371,False,"[0, 137]"
1580,687109925361856513,2803,6370,False,"[0, 119]"
1581,687102708889812993,1124,2571,False,"[0, 140]"
1582,687096057537363968,695,2449,False,"[0, 125]"
1583,686947101016735744,3582,9433,False,"[0, 137]"
1584,686760001961103360,1551,3852,False,"[0, 103]"
1585,686749460672679938,1666,3812,False,"[0, 137]"
1586,686730991906516992,1350,4543,False,"[0, 65]"
1587,686683045143953408,912,3072,False,"[0, 120]"
1588,686618349602762752,1544,4042,False,"[0, 130]"
1589,686606069955735556,607,2071,False,"[0, 139]"
1590,686394059078897668,769,1928,False,"[0, 134]"
1591,686386521809772549,996,3553,False,"[0, 143]"
1592,686377065986265092,637,2433,False,"[0, 90]"
1593,686358356425093120,776,2398,False,"[0, 139]"
1594,686286779679375361,1887,4392,False,"[0, 101]"
1595,686050296934563840,836,2420,False,"[0, 133]"
1596,686035780142297088,138,1274,False,"[0, 136]"
1597,686034024800862208,1324,3424,False,"[0, 109]"
1598,686007916130873345,472,2704,False,"[0, 87]"
1599,686003207160610816,735,2009,False,"[0, 133]"
1600,685973236358713344,611,2326,False,"[0, 139]"
1601,685943807276412928,696,1801,False,"[0, 140]"
1602,685906723014619143,3303,8277,False,"[0, 81]"
1603,685681090388975616,140,2069,False,"[0, 130]"
1604,685667379192414208,666,2579,False,"[0, 136]"
1605,685663452032069632,1656,3557,False,"[0, 109]"
1606,685641971164143616,885,3218,False,"[0, 108]"
1607,685547936038666240,17465,35052,False,"[0, 98]"
